start_t,end_t,duration,peak_t,peak_freq,peak_db
45.8224,45.8536,0.03119999999999834,45.8536,5000.0,32.597217895447216
45.900400000000005,45.9628,0.06239999999999668,45.921200000000006,5000.0,25.004345827897282
45.9836,46.0304,0.04679999999999751,45.9836,5000.0,23.07385614102691
46.0512,46.098000000000006,0.046800000000004616,46.0512,5000.0,26.583776544307455
46.124,46.1916,0.06759999999999877,46.176,5000.0,21.92056305890594
46.2488,46.28,0.03119999999999834,46.2488,5000.0,24.09241306399815
46.306000000000004,46.378800000000005,0.07280000000000086,46.3476,5000.0,27.27760765813389
46.3996,46.4412,0.041600000000002524,46.3996,5000.0,30.45454283313694
46.462,46.488,0.02599999999999625,46.488,5000.0,24.329494904598732
46.5504,46.5764,0.02599999999999625,46.5764,5000.0,24.56029988191017
46.644000000000005,46.7012,0.05719999999999459,46.644000000000005,5000.0,25.82981774506942
46.7584,46.93,0.17159999999999798,46.774,5000.0,25.004345827897282
46.961200000000005,46.976800000000004,0.01559999999999917,46.961200000000005,5000.0,23.07385614102691
46.997600000000006,47.0392,0.04159999999999542,46.997600000000006,5000.0,23.07385614102691
47.06,47.086000000000006,0.026000000000003354,47.06,5000.0,29.078376882668863
47.112,47.1328,0.020800000000001262,47.112,5000.0,17.11698413545895
47.1952,47.210800000000006,0.015600000000006276,47.210800000000006,5000.0,23.07385614102691
47.294000000000004,47.4136,0.11959999999999837,47.3772,5000.0,29.078376882668863
47.4448,47.491600000000005,0.046800000000004616,47.4604,5000.0,29.078376882668863
47.528000000000006,47.5488,0.020799999999994156,47.5488,5000.0,23.07385614102691
47.580000000000005,47.606,0.02599999999999625,47.5852,5000.0,23.07385614102691
47.6268,47.7516,0.12480000000000047,47.741200000000006,5000.0,29.078376882668863
47.814,47.845200000000006,0.031200000000005446,47.84,5000.0,23.07385614102691
47.866,47.933600000000006,0.06760000000000588,47.9232,5000.0,29.078376882668863
48.001200000000004,48.0168,0.01559999999999917,48.0168,5000.0,23.07385614102691
48.1208,48.1364,0.01559999999999917,48.1208,5000.0,23.07385614102691
48.3288,48.36,0.03119999999999834,48.3288,5000.0,23.07385614102691
48.391200000000005,48.4224,0.03119999999999834,48.4172,5000.0,29.078376882668863
48.4484,48.5212,0.07280000000000086,48.4744,5000.0,29.078376882668863
48.568000000000005,48.588800000000006,0.020800000000001262,48.568000000000005,5000.0,23.07385614102691
48.620000000000005,48.646,0.02599999999999625,48.646,5000.0,29.078376882668863
48.7136,48.729200000000006,0.015600000000006276,48.7136,5000.0,29.078376882668863
48.765600000000006,48.781200000000005,0.01559999999999917,48.765600000000006,5000.0,6.016570801404839
48.833200000000005,48.8592,0.02599999999999625,48.8592,5000.0,11.961392747209914
48.9632,49.0152,0.0519999999999996,48.994400000000006,5000.0,6.004520741641954
49.0568,49.077600000000004,0.020800000000001262,49.0672,5000.0,6.016570801404839
49.166000000000004,49.202400000000004,0.03640000000000043,49.1816,5000.0,11.961392747209914
49.244,49.3012,0.057200000000001694,49.259600000000006,5000.0,11.961392747209914
49.363600000000005,49.3844,0.020799999999994156,49.3844,5000.0,6.018808427536442
49.4104,49.436400000000006,0.026000000000003354,49.436400000000006,5000.0,6.004520741641954
49.5144,49.5456,0.03119999999999834,49.524800000000006,5000.0,4.994647463954493
49.571600000000004,49.5872,0.01559999999999917,49.571600000000004,5000.0,17.977963548614753
49.608000000000004,49.712,0.1039999999999992,49.6236,5000.0,29.078376882668863
49.7588,49.7952,0.03640000000000043,49.790000000000006,5000.0,4.994647463954493
49.821200000000005,49.8836,0.06239999999999668,49.8836,5000.0,15.914160237892872
49.909600000000005,58.9472,9.037599999999998,50.2424,5000.0,75.26560738012333
58.968,59.290400000000005,0.3224000000000018,59.0512,5000.0,49.90090203762918
59.332,59.3476,0.01559999999999917,59.342400000000005,5000.0,13.978109981063255
59.3684,59.5296,0.1612000000000009,59.378800000000005,5000.0,49.07305766513696
59.5608,59.623200000000004,0.062400000000003786,59.566,5000.0,47.13488764621334
59.6492,59.940400000000004,0.29120000000000346,59.8468,5000.0,48.157920464835485
60.0808,60.9752,0.8943999999999974,60.1276,2500.0,29.078376882668863
61.0324,71.11,10.077599999999997,61.0324,5000.0,70.05736478441631
71.3336,71.3596,0.02599999999999625,71.3544,5000.0,19.063663525338995
71.4012,71.48440000000001,0.08320000000000505,71.41680000000001,5000.0,41.11453973505769
71.5052,71.5416,0.03640000000000043,71.5312,5000.0,39.95480364931166
71.6144,71.73400000000001,0.11960000000000548,71.6664,5000.0,37.03266419952274
71.76,71.8172,0.05719999999999459,71.8172,5000.0,18.04068359403078
71.87440000000001,71.9368,0.06239999999999668,71.9212,5000.0,18.04068359403078
72.072,72.098,0.02599999999999625,72.098,5000.0,35.0949476840737
72.1448,72.1656,0.020799999999994156,72.16040000000001,5000.0,12.021091543046794
72.2332,72.2852,0.05200000000000671,72.2436,5000.0,16.88094750828475
72.4256,72.462,0.03640000000000043,72.436,5000.0,39.95480364931166
72.5348,72.5504,0.015599999999992065,72.5348,5000.0,7.954287316853879
72.78960000000001,72.8208,0.03119999999999834,72.8156,5000.0,38.61602632298366
72.9144,72.9456,0.03119999999999834,72.9404,5000.0,6.016570801404839
73.0964,73.1536,0.05719999999999459,73.1172,5000.0,37.03266419952274
73.18480000000001,73.2004,0.015599999999992065,73.18480000000001,5000.0,29.078376882668863
73.32520000000001,73.3408,0.015599999999992065,73.32520000000001,5000.0,32.597217895447216
73.4032,73.4188,0.015600000000006276,73.4084,5000.0,35.0949476840737
74.048,74.0688,0.020799999999994156,74.06360000000001,5000.0,32.597217895447216
74.24040000000001,74.256,0.015599999999992065,74.2508,5000.0,37.03266419952274
74.52640000000001,74.55760000000001,0.03119999999999834,74.52640000000001,5000.0,38.61602632298366
74.7188,74.7396,0.020799999999994156,74.724,5000.0,23.07385614102691
74.9268,74.9424,0.015600000000006276,74.9268,5000.0,35.0949476840737
75.5612,75.5768,0.015600000000006276,75.5612,5000.0,29.078376882668863
75.6028,75.6288,0.02599999999999625,75.6236,5000.0,32.597217895447216
75.69120000000001,75.72240000000001,0.03119999999999834,75.72240000000001,5000.0,29.078376882668863
75.7744,75.8004,0.02599999999999625,75.8004,5000.0,32.597217895447216
76.0552,76.0916,0.03640000000000043,76.0708,5000.0,35.0949476840737
76.8144,76.8508,0.03640000000000043,76.8144,5000.0,29.078376882668863
77.168,77.20960000000001,0.041600000000002524,77.2044,5000.0,29.078376882668863
77.8596,77.88040000000001,0.020800000000008367,77.8596,5000.0,29.078376882668863
78.182,78.208,0.02599999999999625,78.182,5000.0,29.078376882668863
79.404,79.4196,0.015600000000006276,79.404,5000.0,23.07385614102691
79.53920000000001,79.5548,0.015599999999992065,79.53920000000001,5000.0,29.078376882668863
79.742,79.7576,0.015599999999992065,79.75240000000001,5000.0,35.0949476840737
79.8512,79.9032,0.0519999999999925,79.8772,5000.0,32.597217895447216
80.0852,80.9744,0.8892000000000024,80.1268,2500.0,35.0949476840737
81.0316,91.1092,10.077600000000004,81.0316,5000.0,70.05736478441631
91.13000000000001,91.1456,0.015599999999992065,91.1352,5000.0,3.2541710978151173
91.3328,91.364,0.03119999999999834,91.33800000000001,5000.0,39.95480364931166
91.4004,91.5408,0.14039999999999964,91.416,5000.0,39.95480364931166
91.6084,91.6292,0.020799999999994156,91.62400000000001,5000.0,41.11453973505769
